IDK;NCTR;NCTN;ESC;OGTD;OGTT;OGTR;QNTN;SGTI;SGTT;PVCS;PVCR;PVCP;PVCJ;LDCT;LDCQ;LDCN;LDCU;LDCM;LDCZ;COLD;DTZG;DTZS;DTSI;DTSV;DTSF;DTSL;AUTN;ATBD;ATBR;MTC;MISU;MISL;MISP;MISD;MISN;DESO;NSC;STCD;STCC;CDGG;CMPD;CMPN;CMPE;FUR;GPDPX;GPDPY;MUNICIPIO;ID_NIL;NIL;WGS84_Y;WGS84_X;location
v5010-00252;3;2023644.0;R03/ Museo Poldi Pezzoli;statuetta;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/II d.C.;;1 d.C.;ca.;199 d.C.;ca.;;;;bronzo;cm;1,6;;;;"Arpocrate stante con cornucopia. Il peso del corpo poggia sulla gamba destra, mentre la sinistra è leggermente piegata e avanzata
Il paffuto fanciullo è raffiguarto nel tipico atto di appogiare l'indice destro alla bocca, mentre con la sinistra regge una cornucopia. Porta dietro alle spalle una faretra e porta sopra la fronte una corona con crescente lunare.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00334;3;2023725.0;R03/ Museo Poldi Pezzoli;balsamario;forma Isings 6;C. Isings, Roman glass from dated finds, Groningen 1957;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. I d.C.;prima metà;1 d.C.;ca.;50 d.C.;ca.;;;;vetro soffiato;cm;;;1,7;;"Vetro di colore azzurro; bolle d'aria. 
Orlo espanso, tagliato e arritondato, collo cilindrico, corpo piriforme.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00180;3;2023576.0;R03/ Museo Poldi Pezzoli;morso equino;tipo Ronzano;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. VIII a.C.;;799 a.C.;ca.;700 a.C.;ca.;;;;bronzo;cm;;;4;18,9;"Morso con montanti semilunati.
Filetto snodato a sezione circolare con estremità ad anello, montanti in forma arcuata a traforo, campanello ad anello liscio.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00210;3;2023605.0;R03/ Museo Poldi Pezzoli;orecchini;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. IV/III a.C.;;350 a.C.;ca.;200 a.C.;ca.;;;;oro;;;;;;"Arco costituito da fili godronati avvolti a spirale su un fusto in lamina liscia che si assottiglia ad una estremità; sull'altra estremità protome leonina con criniera a ciocche striate, collegata all'arco da un filo liscio tra due godronati e un collarino di petali in filigrana.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00307;3;2023698.0;R03/ Museo Poldi Pezzoli;amphoriskos;Gruppo mediterraneo I. Forma 2;D.B. Harden , Catologue of the Greek and roman glass in the British Museum, London 1981;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. V a.C.;seconda metà;450 a.C.;ca.;400 a.C.;ca.;;;;vetro su nucleo friabile;cm;;;3,2;;"Vetro pressato su nucleo friabile di colore blu.
Orlo piatto espanso, collo cilindrico, corpo piriforme. Anse a sezione circolare saldate sul collo e sulla spalla.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00301;3;2023692.0;R03/ Museo Poldi Pezzoli;testa votiva;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. IV/III a.C.;;350 a.C.;ca.;200 a.C.;ca.;;;;argilla/ a matrice/ a stecca;cm;8;;;;"Argilla giallo-rosata, inclusi scuri, ingobbio bianco.
Testa maschile velata. E' dotata di lungo e tozzo collo che costituisce la base della statuetta. Ha volto ovale, bocca piccola, naso pronunciato, occhi con palpebre disegnate. I capelli sono divisi da una scriminatura centrale con ciocche indicate.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00216;3;2023611.0;R03/ Museo Poldi Pezzoli;orecchino;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. IV/III a.C.;;399 a.C.;ca.;200 a.C.;ca.;;;;oro;;;;;;"Orecchino ad anello; una estremità è ripiegata a cerchio per permettere la chiusura. Il corpo dell'orecchino è nella parte centrale decorato con globetti a rilievo disposti con regolarità, compresi tra elementi a cildretto sagomati.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00169;3;2023566.0;R03/ Museo Poldi Pezzoli;ascia;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. VIII a.C.;;799 a.C.;ca.;700 a.C.;ca.;;;;bronzo;cm;6,35;;;17,75;"Ascia ad alette terminali, decorata lungo i bordi da solchi paralleli; nella parte superiore del taglio motivo decorativo inciso a tremolo.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00026;3;2023423.0;R03/ Museo Poldi Pezzoli;statuetta;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. II a.C.||sec. III a.C.;||prima metà;199 a.C.||299;ca.||c.a.;100 a.C.||250;ca.||c.a.;;;;argilla/ a matrice/ a stecca;cm;5;;;;Statuetta di erote;;2009;integro;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00045;3;2023442.0;R03/ Museo Poldi Pezzoli;oinochoe a bocca trilobata;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. II/I;;199 a.C.;ca.;99 d.C.;ca.;;;;bronzo/ fusione a cera persa;cm||;;;9,7||3,5;;Oinochoe trilobata con ansa decorata da applique plastica.;;2009;integro;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00073;3;2023470.0;R03/ Museo Poldi Pezzoli;unguentario;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. III a.C.;;299 a.C.;ca.;200 a.C.;ca.;;;;argilla/ a tornio;cm||;;;2||2,3;;"Argilla rosata.
Orlo estroflesso, collo cilindrico, spalle arrotondate; corpo piriforme; piede campanulato.";;2009;ricomposto;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00190;3;2023586.0;R03/ Museo Poldi Pezzoli;pettorale;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. V/IV a.C.;;499 a.C.;ca.;300 a.C.;ca.;;;;bronzo;cm||||;;;;26,3||5,8||3,7;Lamina a modellato anatomico di forma rettangolare con angoli tondi.;;2009;parzialmente ricomposto;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00014;3;2023411.0;R03/ Museo Poldi Pezzoli;testa femminile;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. IV a.C.||sec. III a.C.;fine||prima metà;330 a.C.||299;ca.||c.a.;300 a.C.||250;ca.||c.a.;;;;argilla/ a matrice/ a stecca;cm;3,5;;;;Testa femminile;;2009;frammentario;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00313;3;2023704.0;R03/ Museo Poldi Pezzoli;bicchiere;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. I d.C.;;1 d.C.;ca.;99 d.C.;ca.;;;;vetro soffiato in stampo;cm;;;6,6;;Orlo espanso, parete cilindrica, fondo piano con cerchio a rilievo;;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00314;3;2023705.0;R03/ Museo Poldi Pezzoli;bottiglia esagonale;Masks Type;E.M. Stern, The Toledo Museum of Art. Roman Mold-blown Glass, Toledo 1995;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. I d.C.;metà;25 d.C.;ca.;75 d.C.;ca.;;;;vetro soffiato in stampo;cm;1,7;;1,8;1,8;"Vetro di colore blu
Orlo ingrossato sbilenco, labbro espanso, collo cilindrico con strozzatura alla base, corpo a sezione esagonale con costolatura alla base, piede ad anello.";;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00171;3;2023568.0;R03/ Museo Poldi Pezzoli;coltello;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. VIII a.C.;;799 a.C.;ca.;700 a.C.;ca.;;;;bronzo;cm;4;;;30,7;Lunga lama a sezione triangolare, ripiegata all'interno nei pressi dell'immanicatura a cannone conico.;;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00257;3;2023648.0;R03/ Museo Poldi Pezzoli;anello;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. IV/V d.C.;;300 d.C.;ca.;499 d.C.;ca.;;;;argento;cm;;;2,1;;Anello con spessa verga e castone centrale rotondo circondato da un doppio giro di baccellature.;;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00076;3;2023473.0;R03/ Museo Poldi Pezzoli;anfora;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. IV a.C.;secondo quarto;375 a.C.;ca.;350 a.C.;ca.;;;;argilla/ a tornio;cm||;;;18||15;;"Corpo ceramico beige, vernice bruna opaca, ingobbio arancio. Scarse tracce della sovraddipintura.
Orlo estroflesso, collo a profilo concavo, spalle oblique, corpo globoso, piede campanulato. Anse a nastro impostate verticalmente sul collo e sul corpo. Piede cavo.";;2009;ricomposto;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00196;3;2023592.0;R03/ Museo Poldi Pezzoli;fibula a navicella;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. VIII/VII a.C.;;650 a.C.;ca.;650 a.C.;ca.;;;;bronzo;cm;3,3;;;7,5;"Arco a navicella decorato da linee trasversali incise alle estremità; sulla sommità riquadri di cui il centrale campito con tratteggio a reticolo, gli altri con cerchielli concentrici.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00102;3;2023499.0;R03/ Museo Poldi Pezzoli;oinochoe;Tipo Morel 5282a1;J.-P. Morel, Cèramique campanienne. Les formes. Roma 1981;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. IV/III a.C.;fine/inizio;325 a.C.;ca.;275 a.C.;ca.;;;;argilla/ a tornio;cm||;;;6,2||4,4;;"Corpo ceramico nocciola-rosato; vernice nera diluita.
Labbro estroflesso, orlo ingrossato; collo cilindrico; corpo cilindrico. Piede a disco. Ansa a nastro impostata orizzontalmente sull'orlo e sul corpo in obliquo.";;2009;integro;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00342;3;2023733.0;R03/ Museo Poldi Pezzoli;patera;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;;;;;;;;;;bronzo;cm;;;;26,3;"Orlo poco distinto estroflesso, bassa vasca a pareti oblique, piede ad anello sagomato.
Decorata all'interno della vasca con medaglione, profilato da bordini concentrici: al centro gorgone di tipo orrido frontale,intorno quattro rondini.
All'esterno sulla vasca sotto l'orlo, filettature incise.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00300;3;2023691.0;R03/ Museo Poldi Pezzoli;lucerna a canale;Firmalampen Loeschcke Xa;S. Loeschcke, Lampen aus Vindonissa : ein Beitrag zur Geschichte von Vindonissa und des antiken Beleuchtungswesens, Zurich 1919;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/II d.C.;;80 d.C.;ca.;199 d.C.;ca.;;;;ceramica;cm;6,1;;3,6;8,9;Serbatoio circolare, spalla spiovente, profilata da anello e decorata da due borchiette, disco liscio e piatto. Fondo con due anelli a rilievo entro il quale bollo VIBIANI. Beccuccio con ampio canale.;;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00232;3;2023626.0;R03/ Museo Poldi Pezzoli;armilla;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. I/I;;99 a.C.;ca.;99 d.C.;ca.;;;;argento;cm;;;11;;Armilla a sezione piatta, concava sul lato esterno che si restringe alle due estremità formate dai capi sovrapposti e attorcigliati intorno alla circonferenza del cerchio.;;2009;integro;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00080;3;2023477.0;R03/ Museo Poldi Pezzoli;coperchio di lekanis;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. IV a.C.;terzo quarto;340 a.C.;ca.;320 a.C.;ca.;Gruppo delle Anfore;Tardo Apulo;;argilla/ a tornio;cm||;;;10,5||4;;"Corpo ceramico beige, ingobbio nocciola, vernice arancio, vernice nera-marrone opaca. Sovraddipinture bianche.
Corpo a profilo obliquo, pomello formato da uno stelo cilindrico unito ad un elemento circolare schiacciato sormontato da una terminazione troncoconica internamente ribassata.";;2009;parzialmente ricomposto;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00099;3;2023496.0;R03/ Museo Poldi Pezzoli;oinochoe;Serie Morel 5335;J.-P. Morel, Cèramique campanienne. Les formes. Roma 1981;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. IV/III a.C.;fine/inizio;325 a.C.;ca.;275 a.C.;ca.;;;;argilla/ a tornio;cm||;;;3,7||6,8;;"Corpo ceramico beige-giallo, vernice bruna opaca.
labbro estroflesso, collo a profilo a concavo, corpo ovoidale, fondo piatto. Ansa a nastro ad orecchio";;2009;integro;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00345;3;2023736.0;R03/ Museo Poldi Pezzoli;orecchino;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. IV/V d.C.;;300 d.C.;ca.;499 d.C.;ca.;;;;oro;cm;;;;4;"Orecchino a cestello.
Ad un anello è saldato un elemento decorativo fatto di volute di filigrana a giorno e chiuso da un disco nella parte anteriore che conserva quattro castoni disposti a cerchio intorno al castone centrale.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00291;3;2023682.0;R03/ Museo Poldi Pezzoli;epichysis;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. IV a.C.;secondo quarto;375 a.C.;ca.;350 a.C.;ca.;;Medio Apulo;;ceramica;cm;;;5,6;;"Corpo ceramico rosato, vernice nera lucente, ingobbiatura rosa-arancio. Sovraddipinture in bianco-giallo.
Bocca ad imbuto, collo troncoconico, spalle orizzontali, corpo ovoidale rastremato verso il basso con scanalature regolari; piede campanulato con modanature e risega all'attacco. Ansa a nastro sormontante impostata sul corpo e sul labbro. All'attacco dell'anse testine plastiche da matrice stanca.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00131;3;2023528.0;R03/ Museo Poldi Pezzoli;elmo;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. V a.C.;;499 a.C.;ca.;400 a.C.;ca.;;;;bronzo;cm;;;24,3;;"Elmo tipo Negau.
Calotta ogivale con spigolo longitudinale, base ovale con golo pronunciata, breve tesa con bordo ripiegato verso il basso. Nella parte posteriore si conserva la laminetta forata per applicare la protome. Alla sommità restano tre dei quattro chiodi per fissare le piastrine. All'interno rimane la tesa, un tempo mobile, per applicare l'imbottitura al cuio.";;2009;mutilo;proprietà privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00124;3;2023521.0;R03/ Museo Poldi Pezzoli;pittura;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;secc. II/I;;199 a.C.;ca.;99 d.C.;ca.;;;;affresco su intonaco;;13,4;;;;Frammento d'intonaco levigato su tre lati.;;2009;mutilo;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
v5010-00025;3;2023422.0;R03/ Museo Poldi Pezzoli;statuetta;;;;;;Italia;Lombardia;MI;15146;palazzo;;Palazzo Poldi Pezzoli;Via Alessandro Manzoni 12-14;Museo Poldi Pezzoli;museo;Collezione archeologica del Museo Poldi Pezzoli;sec. II a.C.||sec. III a.C.;||prima metà;199 a.C.||299;ca.||c.a.;100 a.C.||250;ca.||c.a.;;;;argilla/ a matrice/ a stecca;cm;5,5;;;;Statuetta di erote;;2009;parzialmente ricomposto;detenzione privata;2009;;Museo Poldi Pezzoli;Manoli, Federica;514965.28186000005;5035012.9853;1;1;DUOMO;45.46848385561784;9.191444421164393;(45.46848385561784, 9.191444421164393)
